tripduration,starttime,stoptime,start Station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
360,23/09/2015 20:38,23/09/2015 20:44,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24571,Subscriber,1969,1
2040,23/09/2015 20:39,23/09/2015 21:13,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24548,Subscriber,1969,1
204,23/09/2015 20:40,23/09/2015 20:43,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,24447,Subscriber,1990,1
441,23/09/2015 20:43,23/09/2015 20:51,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24431,Subscriber,1988,2
383,23/09/2015 20:44,23/09/2015 20:51,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24446,Subscriber,1983,1
182,23/09/2015 20:45,23/09/2015 20:48,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24521,Subscriber,1984,1
492,23/09/2015 20:47,23/09/2015 20:55,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,24499,Subscriber,1982,2
450,23/09/2015 20:48,23/09/2015 20:55,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24587,Subscriber,1976,1
384,23/09/2015 20:49,23/09/2015 20:55,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24596,Subscriber,1984,1
342,23/09/2015 20:51,23/09/2015 20:57,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,24708,Subscriber,1987,2
744,23/09/2015 20:52,23/09/2015 21:05,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,24674,Subscriber,1981,1
1269,23/09/2015 20:55,23/09/2015 21:16,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24479,Customer,,0
1216,23/09/2015 20:56,23/09/2015 21:16,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24632,Customer,,0
1178,23/09/2015 20:56,23/09/2015 21:15,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,24393,Customer,,0
4794,23/09/2015 21:00,23/09/2015 22:20,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24536,Customer,,0
4800,23/09/2015 21:00,23/09/2015 22:20,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24594,Customer,,0
364,23/09/2015 21:01,23/09/2015 21:07,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24431,Subscriber,1988,2
456,23/09/2015 21:01,23/09/2015 21:08,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,24514,Subscriber,1971,1
295,23/09/2015 21:01,23/09/2015 21:06,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24587,Subscriber,1981,1
595,23/09/2015 21:02,23/09/2015 21:12,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24473,Customer,,0
312,23/09/2015 21:03,23/09/2015 21:08,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24446,Subscriber,1968,1
322,23/09/2015 21:03,23/09/2015 21:09,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24596,Subscriber,1989,1
151,23/09/2015 21:07,23/09/2015 21:09,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24685,Subscriber,1981,1
558,23/09/2015 21:11,23/09/2015 21:20,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,24518,Customer,,0
1739,23/09/2015 21:14,23/09/2015 21:43,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,24699,Subscriber,1984,2
296,23/09/2015 21:15,23/09/2015 21:20,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24674,Subscriber,1980,1
731,23/09/2015 21:15,23/09/2015 21:27,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.74267714,-74.05178863,24539,Subscriber,1976,1
658,23/09/2015 21:15,23/09/2015 21:26,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24504,Subscriber,1988,2
1227,23/09/2015 21:17,23/09/2015 21:37,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24662,Customer,,0
559,23/09/2015 21:17,23/09/2015 21:26,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24473,Subscriber,1988,1
553,23/09/2015 21:19,23/09/2015 21:28,3211,Newark Ave,40.72152515,-74.04630454,3206,Hilltop,40.7311689,-74.0575736,24393,Customer,,0
1062,23/09/2015 21:19,23/09/2015 21:37,3211,Newark Ave,40.72152515,-74.04630454,3206,Hilltop,40.7311689,-74.0575736,24479,Customer,,0
1045,23/09/2015 21:20,23/09/2015 21:37,3211,Newark Ave,40.72152515,-74.04630454,3206,Hilltop,40.7311689,-74.0575736,24708,Customer,,0
805,23/09/2015 21:21,23/09/2015 21:34,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24377,Subscriber,1991,2
303,23/09/2015 21:25,23/09/2015 21:30,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,24518,Subscriber,1982,1
589,23/09/2015 21:26,23/09/2015 21:36,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,24701,Subscriber,1990,1
237,23/09/2015 21:29,23/09/2015 21:33,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24596,Subscriber,1980,1
806,23/09/2015 21:33,23/09/2015 21:47,3202,Newport PATH,40.7272235,-74.0337589,3198,Heights Elevator,40.74871595,-74.0404433,24547,Customer,,0
221,23/09/2015 21:35,23/09/2015 21:38,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24685,Subscriber,1980,1
113,23/09/2015 21:35,23/09/2015 21:37,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24663,Subscriber,1980,1
797,23/09/2015 21:38,23/09/2015 21:51,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24639,Subscriber,1987,2
768,23/09/2015 21:38,23/09/2015 21:51,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24387,Subscriber,1981,1
352,23/09/2015 21:39,23/09/2015 21:45,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24662,Subscriber,1981,2
335,23/09/2015 21:39,23/09/2015 21:45,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.04772663,24390,Subscriber,1991,1
192,23/09/2015 21:39,23/09/2015 21:43,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,24534,Subscriber,1986,1
429,23/09/2015 21:42,23/09/2015 21:50,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,24710,Subscriber,1970,1
1578,23/09/2015 21:51,23/09/2015 22:17,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24401,Subscriber,1984,2
1763,23/09/2015 21:53,23/09/2015 22:22,3220,5 Corners Library,40.73496102,-74.05950308,3220,5 Corners Library,40.73496102,-74.05950308,24583,Subscriber,1978,1
663,23/09/2015 22:03,23/09/2015 22:14,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24500,Subscriber,1989,1
292,23/09/2015 22:14,23/09/2015 22:19,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24698,Subscriber,1972,1
388,23/09/2015 22:14,23/09/2015 22:21,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24503,Subscriber,1970,1
247,23/09/2015 22:25,23/09/2015 22:29,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24602,Subscriber,1984,1
356,23/09/2015 22:31,23/09/2015 22:37,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24659,Subscriber,1970,1
94,23/09/2015 22:39,23/09/2015 22:41,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,24401,Subscriber,1984,2
147,23/09/2015 22:48,23/09/2015 22:50,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24536,Subscriber,1981,1
250,23/09/2015 22:48,23/09/2015 22:52,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,24632,Subscriber,1981,2
231,23/09/2015 22:48,23/09/2015 22:52,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,24664,Subscriber,1962,1
149,23/09/2015 22:49,23/09/2015 22:52,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24514,Subscriber,1986,2
522,23/09/2015 23:01,23/09/2015 23:09,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24403,Subscriber,1983,1
159,23/09/2015 23:08,23/09/2015 23:10,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24401,Subscriber,1982,1
199,23/09/2015 23:08,23/09/2015 23:12,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24594,Subscriber,1965,1
383,23/09/2015 23:09,23/09/2015 23:15,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24656,Subscriber,1966,1
1714,23/09/2015 23:14,23/09/2015 23:42,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24377,Subscriber,1985,1
380,23/09/2015 23:20,23/09/2015 23:27,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24589,Subscriber,1977,1
2054,23/09/2015 23:21,23/09/2015 23:55,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24647,Customer,,0
198,23/09/2015 23:26,23/09/2015 23:29,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,24576,Subscriber,1985,1
843,23/09/2015 23:30,23/09/2015 23:44,3212,Christ Hospital,40.73478582,-74.05044364,3209,Brunswick St,40.7241765,-74.0506564,24432,Subscriber,1970,1
316,23/09/2015 23:37,23/09/2015 23:43,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24485,Subscriber,1968,1
617,23/09/2015 23:56,24/09/2015 00:07,3220,5 Corners Library,40.73496102,-74.05950308,3193,Lincoln Park,40.7246051,-74.07840595,24583,Subscriber,1982,1
582,24/09/2015 00:01,24/09/2015 00:11,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24538,Subscriber,1980,1
1243,24/09/2015 00:01,24/09/2015 00:22,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24437,Customer,,0
170,24/09/2015 00:08,24/09/2015 00:11,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24444,Subscriber,1985,1
134,24/09/2015 00:41,24/09/2015 00:43,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24444,Subscriber,1977,1
1198,24/09/2015 01:06,24/09/2015 01:26,3188,NJCU,40.7101087,-74.0858489,3194,McGinley Square,40.72533993,-74.06762213,24412,Customer,,0
159,24/09/2015 01:34,24/09/2015 01:36,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,24710,Subscriber,1980,1
282,24/09/2015 02:36,24/09/2015 02:41,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24432,Subscriber,1981,1
378,24/09/2015 05:13,24/09/2015 05:19,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,24668,Subscriber,1978,1
321,24/09/2015 05:16,24/09/2015 05:22,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24667,Subscriber,1991,1
335,24/09/2015 05:32,24/09/2015 05:37,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,24716,Subscriber,1980,1
785,24/09/2015 05:37,24/09/2015 05:50,3213,Van Vorst Park,40.71848892,-74.04772663,3212,Christ Hospital,40.73478582,-74.05044364,24390,Subscriber,1985,2
561,24/09/2015 05:52,24/09/2015 06:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24486,Subscriber,1960,1
280,24/09/2015 05:54,24/09/2015 05:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24519,Subscriber,1985,1
661,24/09/2015 05:54,24/09/2015 06:05,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24612,Subscriber,1984,2
307,24/09/2015 05:59,24/09/2015 06:04,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24522,Subscriber,1987,1
129,24/09/2015 06:11,24/09/2015 06:13,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24596,Subscriber,1973,1
710,24/09/2015 06:14,24/09/2015 06:26,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24522,Subscriber,1987,1
340,24/09/2015 06:15,24/09/2015 06:21,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24668,Subscriber,1978,1
711,24/09/2015 06:15,24/09/2015 06:27,3188,NJCU,40.7101087,-74.0858489,3195,Sip Ave,40.73074263,-74.06378388,24582,Subscriber,1988,1
425,24/09/2015 06:24,24/09/2015 06:31,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3220,5 Corners Library,40.73496102,-74.05950308,24603,Subscriber,1976,1
288,24/09/2015 06:29,24/09/2015 06:33,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24476,Subscriber,1984,2
475,24/09/2015 06:31,24/09/2015 06:39,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24662,Subscriber,1981,2
148,24/09/2015 06:33,24/09/2015 06:35,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24597,Subscriber,1986,1
168,24/09/2015 06:35,24/09/2015 06:38,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24680,Subscriber,1975,2
78,24/09/2015 06:40,24/09/2015 06:41,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,24612,Subscriber,1985,1
146,24/09/2015 06:48,24/09/2015 06:50,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24435,Subscriber,1989,1
318,24/09/2015 06:48,24/09/2015 06:53,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,24716,Subscriber,1980,1
309,24/09/2015 06:48,24/09/2015 06:53,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24421,Subscriber,1983,2
323,24/09/2015 07:03,24/09/2015 07:09,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,24716,Subscriber,1981,2
1677,24/09/2015 07:08,24/09/2015 07:36,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24574,Subscriber,1979,1
336,24/09/2015 07:09,24/09/2015 07:14,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,24407,Subscriber,1980,1
261,24/09/2015 07:10,24/09/2015 07:14,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24519,Customer,,0
810,24/09/2015 07:10,24/09/2015 07:23,3213,Van Vorst Park,40.71848892,-74.04772663,3199,Newport Pkwy,40.7287448,-74.0321082,24664,Customer,,0
3496,24/09/2015 07:12,24/09/2015 08:10,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24482,Customer,,0
38643,24/09/2015 07:16,24/09/2015 18:00,3185,City Hall,40.7177325,-74.043845,3189,West Side Light Rail,40.714402,-74.0887723,24478,Customer,,0
217,24/09/2015 07:18,24/09/2015 07:21,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24605,Subscriber,1969,1
392,24/09/2015 07:18,24/09/2015 07:24,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24499,Subscriber,1990,2
1328,24/09/2015 07:21,24/09/2015 07:43,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24621,Subscriber,1986,1
197,24/09/2015 07:23,24/09/2015 07:26,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24658,Subscriber,1964,1
336,24/09/2015 07:23,24/09/2015 07:29,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,24401,Subscriber,1983,1
243,24/09/2015 07:24,24/09/2015 07:28,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24604,Subscriber,1988,1
462,24/09/2015 07:28,24/09/2015 07:35,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24575,Subscriber,1979,1
149,24/09/2015 07:28,24/09/2015 07:30,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24663,Subscriber,1981,2
360,24/09/2015 07:29,24/09/2015 07:35,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24676,Subscriber,1984,1
465,24/09/2015 07:31,24/09/2015 07:39,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24442,Subscriber,1980,1
606,24/09/2015 07:32,24/09/2015 07:42,3207,Oakland Ave,40.7376037,-74.0524783,3187,Warren St,40.7211236,-74.03805095,24633,Subscriber,1989,1
178,24/09/2015 07:32,24/09/2015 07:35,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24594,Subscriber,1965,1
421,24/09/2015 07:34,24/09/2015 07:41,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24659,Subscriber,1982,2
1066,24/09/2015 07:34,24/09/2015 07:52,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24401,Subscriber,1982,2
400,24/09/2015 07:35,24/09/2015 07:41,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24653,Subscriber,1980,1
284,24/09/2015 07:37,24/09/2015 07:41,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24497,Subscriber,1975,1
622,24/09/2015 07:42,24/09/2015 07:52,3213,Van Vorst Park,40.71848892,-74.04772663,3194,McGinley Square,40.72533993,-74.06762213,24559,Subscriber,1971,1
2466,24/09/2015 07:45,24/09/2015 08:27,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24664,Subscriber,1970,1
2854,24/09/2015 07:47,24/09/2015 08:35,3201,Dey St,40.737711,-74.066921,3183,Exchange Place,40.7162469,-74.0334588,24529,Subscriber,1960,1
535,24/09/2015 07:49,24/09/2015 07:58,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24483,Subscriber,1979,1
955,24/09/2015 07:49,24/09/2015 08:05,3188,NJCU,40.7101087,-74.0858489,3195,Sip Ave,40.73074263,-74.06378388,24700,Subscriber,1986,2
472,24/09/2015 07:51,24/09/2015 07:59,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24438,Subscriber,1990,1
349,24/09/2015 07:52,24/09/2015 07:57,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,24515,Subscriber,1970,1
257,24/09/2015 07:52,24/09/2015 07:56,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24604,Customer,,0
971,24/09/2015 07:52,24/09/2015 08:09,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,24635,Subscriber,1988,2
303,24/09/2015 07:54,24/09/2015 07:59,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24656,Subscriber,1973,1
234,24/09/2015 07:55,24/09/2015 07:59,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24387,Subscriber,1980,1
230,24/09/2015 07:55,24/09/2015 07:59,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24467,Subscriber,1977,1
296,24/09/2015 07:58,24/09/2015 08:03,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24559,Subscriber,1970,1
422,24/09/2015 08:00,24/09/2015 08:07,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,24645,Subscriber,1981,1
314,24/09/2015 08:01,24/09/2015 08:06,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24451,Subscriber,1970,1
223,24/09/2015 08:02,24/09/2015 08:06,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24642,Subscriber,1983,1
1512,24/09/2015 08:03,24/09/2015 08:28,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24430,Subscriber,1973,1
348,24/09/2015 08:03,24/09/2015 08:09,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24694,Subscriber,1989,1
322,24/09/2015 08:04,24/09/2015 08:09,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24387,Customer,,0
111,24/09/2015 08:04,24/09/2015 08:05,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24536,Subscriber,1988,1
721,24/09/2015 08:04,24/09/2015 08:16,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,24440,Subscriber,1983,1
266,24/09/2015 08:04,24/09/2015 08:08,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24431,Subscriber,1970,1
317,24/09/2015 08:04,24/09/2015 08:09,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24674,Subscriber,1982,1
